"Position","Job Title","Company Name","Location","Salary","Date","Logo","Job Link","Company Rating"
404,"Financial Planning and Analytics Analyst","Zaxby's
3.5","Atlanta, GA","$63K - $81K (Employer est.)","17d","https://media.glassdoor.com/sql/26617/zaxby-s-squarelogo.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1414&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_7987881c&cb=1718615899622&jobListingId=1009301511322&cpc=334ABAF5D42DC775&jrtk=5-yul1-0-1i0inqv1kki9s800-f47314d015bd77e2---6NYlbfkN0AlPK1UHtda0zhzniUO42flTHIMfoFuSenC16no2CLck7YMafQhirT0CQ3dzx-j7wbvhHIv3eELVi4ncTMVD-S5-iP7LObVh0LqNHL0HpIemMaEdtiBykTlAK2dHaDOmOO1KVDMdcdUNGcXR9uRFJCB3XpaqdB5IW97z46xbZv7AvJOlw0OablubyqDuIC3GLDSumXQn5wC2ndAqHwQxb6sPSUrqMYzwFZEcfZQtzygCb_DVpNdRN-RBOMm6lbjneDM-IpCjf-hvSnxrMDxyExosphxzrNfdScAAiAmKuZpbgmgJyB69BkI2vTcXFbLB-ZyeR2wJZypr7Ag1p9FJ2MWW-oNBtuRN_8lMcmbBuRf2PFXKw4hwUsbQpyylJg7yTQCP3SE5R11SjHdPl42bkTjSfQA05qFIaUKj2DXwIkDdpF7rIIHTv65jGYccHt7ORI2w4UStPhb0iLTlj-jgPaT2MtX5t92qhuSfnbYYicUJo_9lNvS_phTvguBmDkWJz2PmCrm4glEOkmNiGW5UHzwFPr_qRykGlVHdVXpFpnEB7dkCRq7lnEvb-33PbxFHeeFxEP1knl_At9a_vP1pdnCtq9LXyzJsPM%3D",3.5
405,"Data Scientist","ICF
3.6","Reston, VA","$113K - $191K (Employer est.)","25d","https://media.glassdoor.com/sql/18654/icf-squareLogo-1611666188823.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1415&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_30a1603c&cb=1718615899623&jobListingId=1009289686556&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqv1kki9s800-6c18e8663100ddd8---6NYlbfkN0DSYylACSg1DQGEyO4cxxwKRDBdzsQD8Ezqb3xaeFD8wxYaOeOc45QkzXGK5ozTdtFuOIUOS4IOOCtpLEcW8idbcspi8NkLl7Q0UnFyG5RxBXFFOr0wvuFBRicRFBor2iUR1kAQy-_UH5Wdxi916irnMGJFTwEGGJaGuWvaMtCcRe33-fQRpiCqDtofxMclpScv21NFAnwDiuOtNOPfdRpgAjGbEpZN7mAS5nWYSxrix8Cz7CR4hJIhWG3DBZP5WcwGefJ9xLPprFHK4DzIbhdgCOIH3zqNXYua3MZy_t8K6vXYpJLYp566lYl61xs9yVpog7Yzy93-jOjFXPz8S6Jjpv7lhNm9igR9ZPvxduDT7UXBFIjSGuC_I7toHJ5Zx0cSMbwt_q6MKYOQO649lGxUAdV_99_lsYunNERbZ34ddXTedaFqU8Xo3a1kPDliGtpnn4CBqJqznMaj-aRYJmkFm22WW6ELhYOp0c7ZkyFaH2_aPwLqinPZuIxl1Z7SDkxNVoBJ9Jd9ZTvbKdSA1xQPMMT2yDYBkIwglbUmioq1Aj8YgTzSi8YgJ0Woh8asr_ONfFMazwvg39VuK55lPncmiHProNPnCDPFenf2k44lleUKEAo0xNuVMTg-MmbOW4XmXw6R1q8qwbCpQO7vjvhNX1zV67_lviidXuX8UHfDOutdZSWmfDr0FUzTbL30zozgxU5yTlqHZw%3D%3D",3.6
406,"Senior Product Manager, Generalist - Remote","Dropbox
4.4","Austin, TX","$137K - $182K (Glassdoor est.)","9d","https://media.glassdoor.com/sql/415350/dropbox-squareLogo-1657109751915.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1416&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_b5e1e0b0&cb=1718615899623&jobListingId=1009314421769&cpc=FB7E4A1762AE5BEC&jrtk=5-yul1-0-1i0inqv1kki9s800-7c6e3abae20a59bd---6NYlbfkN0BXuQyu8a89IGjYOqzws6EwobUQWMJj07p0mQmaAEzBiqK32L4DcdYlq0pamksdLA1QksDjRUxBvqTD9Ja_EzQqLfkTgrPOMdURZRhyOgNKbYOhQpk3g9mszICH3O6hcU1PbfGqdocMwnyaFHZARWaWfA1hq5U4w3wR3hu6YutRonBxawV8W-ZLa-OxYGntvSwW-4WXM5GzFPcBNRmtQDemgLHvZJ9hv-I2z305Fpc0KgBHr0VZ82Q4z8JMHCS1n7_H0EsMZcqH2LEyCgAGWETQKP3iEAFigneVvYBEWwDMDR96rphPfV-oQ34S6Qpb5CAueYbfNrVYFsuAGI8OWptY7U-nypM4e3-atICwacJ7OXw7QJ3BcfazG5WnsZyrBUozuzzQvbGEDEswizE0juxIf4ZhOW6Q0J0ttZs9hLE4RmvaNx8t4QgBLe_by4Bi23eGfm0AVFerdlaLpkfLTLtgUZc5Y8l7JseO9raE2mgRcILdaBqW3dWYXiOpJu0qbDBTQ16e_lO49B9w-C_d_SS2YQDeCA1-7lGoj1RQlH1nKYBKO6_V20qc_4MLQ2e06VxMFO_prHlDg_h4c6AG-su1qXF8u_k7qmk2W3i_rvOO7Bx4jKnPIZWekmv3BjRZIUPydU5DHWDjopjj3sNHDJGLc6qLiJHrq_JMto3jAVWM-87o2smOXU7Ot_9Ja8MXnNFSD-A7jwsye5qC6pQMlEfhzeyDx8eBrfv07Vdjb5NTf44At4ItqURct2Ek2Vwp0651p2_13eStDTvzPEn2Zu7XHUv6lamgRtHCvaAoPK73radCjBVhreAgk3gdlLJrjj91XeOSg9r4QA%3D%3D",4.4
407,"Senior Data Scientist","Robert Half
3.8","San Ramon, CA",,"30d+","https://media.glassdoor.com/sql/1838/robert-half-squareLogo-1698362040769.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1417&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_9c1246b9&cb=1718615899623&jobListingId=1009254005369&cpc=334ABAF5D42DC775&jrtk=5-yul1-0-1i0inqv1kki9s800-0dc88f5ac32049dd---6NYlbfkN0BHgOkeo_so9bswonMkh44CsO0qH0N5zn7w0O-prKA-N6FJd1dBG4kpwWwJrKlYitXmU8JmWnaUy5BrVpPDnSm3BDP2l9udO50VrQQwtqYm1fwikxh1l3W5mIdcd5JiWkK3Rngzrmtmq-3E3ioEjYYm1Y98Ior4me8YWjvZ1pSXdmNpd2xEejsNvM63cfH5WCgCTCU-nqG3LgXeDdpvNcxsvZ-vIlkwOFK0fjG2N-xiUCo9gvVgFGbytA0V9fnvCKhq4Q0GL9sRRI6wV80cQ920qruafQYy2mJJ75Qkzigtj5axilbsA4iuCkLY0-n1790fLHYZUfewZNNyVHJCbayPCZ7hxr5vs1O-qXPlphf00dJry3GpaiuGM5Q4NvPCJPMNgXHQO_K8xe5lVeXTnJjiX6k6zCW3RqBqCO9jWuImA0Qt1WB1upkRs9WMvNJk5B-y22ZYGwb7K71ZNG9vsGrLUMGcolgtFlr_V0h62aIbEB90MCAAomh5xwSWnLRTTiAScThGkSFf_LgbnNpoXb4iU6MSwTb3Rpz6-wCLUyN04CMOZTgBx5SPV5S7kaoxFeX5OLDUy9b79s5_vNriTXy7J8wBmH3h37sYXgcrc61yZf_tQKCrvbBm59BTymlR20Y6HpoApRvdYrfvN-7uNxTbDPifzlpP_BN65MRxL0wopGHMLiIeOhr3Nh5Gzz6FFLUs6jnnuhlGu1gpiOxODd3aYPDcFGVTV2xKYzuyeYKOO9rN9HAehFvEFocgGS4iSpFV8MwjcwGpMjyq4ReZP_WU",3.8
408,"Data Scientist Manager","Suncrest Hospice
4.2","Sandy, UT","$116K - $175K (Glassdoor est.)","3d",,"https://www.glassdoor.com/partner/jobListing.htm?pos=1418&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_e93e59d0&cb=1718615899623&jobListingId=1009323118463&cpc=AC285F3A3ECA6BB0&jrtk=5-yul1-0-1i0inqv1kki9s800-0874b3aaa8e72cb4---6NYlbfkN0C3JPdbAQAJl6PKkhesJ7KSSMng9CADs3RE60_gfgT8MM2crV3cyfByJjG8Lz9MMhM24Npz7r9IZ0UtXeqB_oVg-vIB_PQnk94Ltux3NU0mUO6opfo4hZPYSDp8ExNE83MBoqTAuip05rb8R11p5zEvtyvt4TGC2sf2mDGrDaR2S0m-mxWX2tos4Hww52kJjnkk1IH6LW-fSFFi728CS-IBzRslxG7N0KW9DXpVQEDZgYNDs9OTiqTI1uqRKrP8PcdH9RJgKCjCZgcfMW8EupaoS6r1V_-FzgGeGt_NwE7SAC4rh1eyj6XqPvWZnN8Xqrhgwuv8qW8VxDKrsvRif81qmNTKecvQYw3xCH6KD7C2TTneaQUMb1KXZ0HFMBvVovOL7zNqYVbJyvKgJmyKzU-omqCa4wmiUcSHEyIP62E7eW_KBWbMmZGLhG95oytVheYAx7dtqHK475pUAsLVolc5MQb3xyDuG8l66aso4uPXxGyKWBgVKbaLzMp9rV0SOBOUIAgbz_b6EqhPJ6n1b1NQWfvVFEhTNzd0kdDIih3FufV6nwOyG726ySYNkoOM2_VXvV1J9tXHuQCZzGnqXLirodrbyKtqRIsrajzxnUkp4nLCTqD42V8_A6-QsteTbI3uQ28eykBXuZoUQrww01HUnK-U2fXA7lL4oP5BN-fpANP_N05B9AufJGN4WfkkzpOLN83KH5AcfrLLQgSqRBWkkDT8jDPJKnbE9bB1K_1WEo0r5KPMvL4lBdCgZW0bsBsNJ8xku9CuKGmwZ6NIjFW_O_8LD6uIbLONulz0ANxcTZM87yf61Ih4-kDfLZV6br_MoxMNfWYdINVp8P2gc2a3NgrFVwuRCzImWnSzgy5xUQ%3D%3D",4.2
409,"Medical Science Liaison, Endocrinology/Rare Disease","Inizio Engage
3.6","Philadelphia, PA","$53K - $98K (Glassdoor est.)","26d","https://media.glassdoor.com/sql/8794153/inizio-squarelogo-1686067168894.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1419&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_1f888eed&cb=1718615899623&jobListingId=1009288749383&cpc=F41FEAB56D215062&jrtk=5-yul1-0-1i0inqv1kki9s800-b3c2547e41bc23fc---6NYlbfkN0Cj5q7ci9j2SncqQ1w4XhRvVZPDzgJIf779KjkIt1WaM_U__ND5VMGC2WtsRVEiVHZ16TKB5wnDqk0yTSCx55mU0uso4ilfiX2rGyYUnyENCfC0L19Kackv-d-8bjcbIcBe35UCmlsi2p-SLvmcyHNG5E1YfsWCtLhnc5RdzA53WUSlxGrrYQtS-6zNfTIWK3qHQxZ1CpMjkLPGhL3XljwBvuvPz4rGKY8o6w-vf_l5EiW5gjsfNom07LWtv3Fs65Kyr8O0Ds9yCaaG1y8W2MKZ9Fi90QcSh-VIZ3OwTktRG4_OrL2XATx9Ni-4xRulBOBQqiyzsxYrjAXazqCVi1K7TOO3BUAmdOtUmbRMQYPPPSHP3-XoMF9V4XMswuEaidTQZdf78xtN5ohNIDnuWN8QVApWN-44Y5wAGwSqOFykNY00qoJvz_jXp99BgCueaJhxIMDDm6QxRcJGKrkqynEKC7ibsRBLkYnlj_6n9VLEfcrEKHBjXAw3ne8OdBqRuGLRwxTn19r4h1O20RU1rJoJZ7ZoTKT6am4HAH-dR2k1sJ99ovN3L8l7-PwQnS0imkiAchM-bI0wIeQAdYmGpxAoqzoCR6P6h7gH9qHGkQ-PnCIBR9m4i3zbsIi1rSnqQzhu1YofNujBNxkMLKuvCnCPzjGoxIibsh25dVrTh4MQRLH90GCEbM8eCRNy2P7AFBYfUBqfArTuMD9-9gXunrARMpdb-Mdq5inw67_EAZq4w1g0TPuS495MVdXOi5KPZB0yTWyw1mn6iSdATE1r_ESD",3.6
410,"Data Scientist, United States - BCG X","Boston Consulting Group
4.2","Los Angeles, CA","$98K - $176K (Glassdoor est.)","12d","https://media.glassdoor.com/sql/3879/boston-consulting-group-squareLogo-1692189677151.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1420&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_e287e91e&cb=1718615899623&jobListingId=1009308989570&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqv1kki9s800-bf63a62ffe1c796a---6NYlbfkN0Ad1FFWZOsBBwBZDGouyCcICeLSd3pQct3wJ1q5dPO7JGsI4cSZCbT9ufQCPoab_W2tbi3vfBQzPZBKtkX4eOmaYAy4mFrHDaVFhkpEfgfva9GvP-cJvAIYLnma7qscOmMK6kKMzDjMMbk31Q_fhJZe9Z7Qg24vB_Yp809WE3ZRIgEnAHHgRuIC9hHG8oapl4ksaempO_JN3LtE8EGZaB3GbH28_Zo2-cq0--wpFXqGzkE95rAoKds27RcGx1pR2tUoTeUFGV40LtTXZYAnsPmXEwrlCOlkUfPnAAF7dAJG8QeMfAe3t28HGGTTHSC_ef55VP3G_5XJHfxaCz6FZ8Dcc_SSe7_oydtK0Tv8xFyIfjBY-1axfjN2L02l3Hhm5uRweG1-ipwIYJM8B2PBQqtHaBAVLO3crsTNnLxrb4AaiOqmv2kaXxpo6ylbogFdK4YYesL6jxocc5fX-JgvlJc0CCYpFhsLGgtADmS8ur6YbFIlARwMApZOP1fP-bCxgFtHbdPB-d3qdL_fKhibfPuvtfXCYp9XDmCtbFcXy2JFJudQMhVKtCwXb00vTmURD1RsPLhoiP9q1bQjGRgXrUE_cjUtfkGL5dTu06x-BPA-SaT_FeJCocjOPVgMJnrU1jlIkYrTJrpd3Ah_JvR2i94NawyWuNPCOdnq5Oqv5ns88mx11vFdRa-Ay20cn2wW1EP9ec1z99DrnFfUeeWKo_zd3Gf6on_nkDWMlUKDSSIyeEwwzDgjV-YZHPx_5bvJMHJismD5jqBg3WOar4pb1vbvuJyohiV50Pa1A5zpn3fH5RW_0SEn4JiN43zcZrMPX6VTxRx1abXvW-PVZVtEnr31-g8YCETo9VGvxXmWhYDQvWlByWUS8IwMtRGrH9_tU9MQhfgVm5w-qOaXdZkqJPSnS-sRgkYFJ8cWgkhBrGvDY5fTrqes0wukC2ruTTH4aDaB9fDgFuT-_GX8LZEP7iu7NW-4M1ZXGHqez6NJtbYoIhMZb8IylsjUOwAV_qf6S9WWZX6ui7amx1qSkPK7JLptTa_xOJjdCXLONhFWzRJnhTwaUNkn-9tqic50xObOpa5zkgj2HDtkbWyYjxhysoLmM87dIHpWHLfPCfqqohi8zwwGtYzRQi2GtSP3dEnmUjBzRewO52zt6moP5SdS-dWnfA2dRYKirz-CJ8QExViVMKU-lMZsn00arbK3StDGNmzYgh1eu0PIUQTa60MhL8V8ARFFekGnuIrewvjM-HP6dZj6IaZCpaTeN_0zMQlPnU1Ui4PR12NMOA%3D%3D",4.2
411,"Applied Scientist (Audio 3D Vision) - $180-$230k","CyberCoders
4.0","Glendale, CA","$180K - $230K (Employer est.)","24h","https://media.glassdoor.com/sql/245479/cybercoders-squarelogo-1579201407296.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1421&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_04408167&cb=1718615899623&jobListingId=1009325583246&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqv1kki9s800-e201cf187e5741bd---6NYlbfkN0CpFJQzrgRR8WqXWK1qKKEqALWJw739KlKqr2H-MSI4ekgG-4e4r8Q3pzBla-DcxIlYCit9DABKGy1kezeh6W9Il9_-Q2osd0Anq8UGqIkjfJa2_GcLQL-5LVQNG7oK1d5JsaWh8qYVREtNJjArpqWuJIYmq0RsLJgdXgUu7YXiu_oF5E91cWE6fEVmVL55vQhEBXCWnREP9p2EuEBQx0MiEbJH88xymGWHTD5egMpFiiTTs5bK6FyzzI-1hriFm0LHa2URC7-eYTkhCHyXEJRKxtcuFcsgJropY5WLo1k0hYF63h0mw4Gz2xjZtUfBOMcGiEyirBeYSMDMMZtb1aK1JBuMxSlp26m04HdZstyzJWlR89Yp7s48aubRjHtWWs-HuZDIotHmAfoIiJKK4ToQFu0JN11B80br2zdJXYpU1cjg9TCbesil4G3wO_jgxyTV7ng57tUt4kbpNZzyTkg5TZvUx8wo-wJFbm--op0vibSF69XwFNSf2PJzonS6WICxQORa6zVQtNN6vAYD2RU6EN6wUKShNxbmywIxclNAW5Dq-LDO5RIRHEk9PlPE3azqa1mKuvl_g3PUsSxIs2aQjYvYwmbtk3lR86Ylbr1W1Fba0zfi8MDh5PG4cs2ZXcOu-jJthGj4OyhL3bRJAXEi3vbQlAHd_zP_8JiaOdPwFA0ckEQXHnl-d7tkwbssRzYwLJKmC0y10ck2MDH5zIoM-z48t2JeJJXuTgtz23VlUTUa5IXdAP699km94LqnvU99RGd_TC18LsBTBu8EmfAy3Y7WC46w9WZpaLtVRMI1VhRBeJml5OVi6EWH5dZC1c_7-s3yNgIZ_sev7WUNgDWsJl7VIuNV8Dz6a4ms52Eu2eZFPEn3YhtukPCCX9iNiR7ydWxU7GMjKTmiTmz7ZPMe_tUpdy_ersOfZJZUvr1uYNIFDvmVtIMXIN0vYmwwECtOGz_563aY451sizy69uR5xcBWq6PUU7_PKQ0Kli_sNQN4FkA03GKvpYTZlft_e15cecsiPTUJJ8bIoHAEHpVu6hA1RmW2aPAgeCZLAUWs9157_VwpMZXQboFT4v4qcW-OblkP3qHNMOab3Z_W6TWm2UjXD9t7wNLV7mZqCWZYFLsrXuEh7JgQqVTIrNMLCnDGT3VBZlI440DIYHJftJIWXEeZD42KA60KI6_wN-M2nru7CuTGocFrRsIBlNoCe5WDK38EGXcYjdvuL9RZbBpw",4
412,"Medical Sales Representative","Inizio Engage
3.6","Detroit, MI","$68K - $127K (Glassdoor est.)","13d","https://media.glassdoor.com/sql/8794153/inizio-squarelogo-1686067168894.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1422&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_e7ecb6a4&cb=1718615899623&jobListingId=1009307211916&cpc=654405A9B1E0A9F5&jrtk=5-yul1-0-1i0inqv1kki9s800-6eae8ebea737f029---6NYlbfkN0Cj5q7ci9j2SncqQ1w4XhRvVZPDzgJIf779KjkIt1WaM_U__ND5VMGC2WtsRVEiVHZdS71BhYVi23qbF2CHVON_7yiRMFHHX9xOCzDg7bArmNcERpbTGdmm97-f6bXj_s4vrNalQwMGoZ5WQM3Rb28cJnHk6Dt2E9mJgrXYVP74LY4kt2Tvm_FxyqOkpxnNCLvmJxLpIXhjp36dzLtnO45NC4gIfepU9tPCC5ynxeAjIYXEN_ojgb9TF5Hvysxkz-Hjqe30_Y7nVi5LYg0PiQDfplH31hWEbQv2qblI4WQNGXDme_YDD2YA-_6Ieuaq_jmt_JYZvU7Fh5jJoF73L9Cj2jG4ZIvA5-_MW3BUdASnMQa3fZ1DtmF7S1v9Zxl3babC7GtZw-X46aE4aKQ15L-eNYmxfeUOIRBsTFK--RJ7w8UyK-Os542NEyMTDYdi8YHSun1kXQjmmhcE4JBc91FV_aVXATre90rZ6y0hlJRiYOFpqovCnuI5smQ9CjwLei37gBbMcvhteWZt_mAtEvx-xWLZk6p-KGBtTbfb51vYrlx1FIrGtbQ4my3lTSU9skUqYUNyOBEzLG5PzeCQ52G9t6B3zh5D7u9LNWo-BXqco3V00ISwgeYLaXef38O77RTNDthKnmUCwGLAozM__gd7neXioAPTLiyVcA4YGqpMme4MwaCw4JfKNzv2qEOHRVt9j3W7yIv-7y_fVuaSeKBi",3.6
413,"Associate Manager, Data Science","Thermo Fisher Scientific
3.6","North Carolina",,"11d","https://media.glassdoor.com/sql/658/thermo-fisher-scientific-squareLogo-1622674704280.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1423&ao=1136043&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_7fbe4cb7&cb=1718615899623&jobListingId=1009310773402&jrtk=5-yul1-0-1i0inqv1kki9s800-63816759c49f6512",3.6
414,"Data Engineer (L5)- Business Intelligence","Netflix
4.1","Los Gatos, CA","$145K - $207K (Glassdoor est.)","17d","https://media.glassdoor.com/sql/11891/netflix-squarelogo-1508988775050.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1424&ao=1136043&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_24546f27&cb=1718615899623&jobListingId=1009301721462&jrtk=5-yul1-0-1i0inqv1kki9s800-e38114c7afcf21b4",4.1
415,"Data Scientist","Kforce
3.8","Centennial, CO","$52.81 - $71.45 Per Hour (Employer est.)","6d","https://media.glassdoor.com/sql/5441/kforce-squareLogo-1639416143264.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1425&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_79fea53b&cb=1718615899623&jobListingId=1009317070718&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqv1kki9s800-71c66a2a98a0267e---6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBkC4LI6KweFMaB7igpdWMlsPoJBvoniVS2IEfJUh7Juv6lh24WRWMA5Go1I5uvIzaCErRVUFzrNRW7u4xoX2VyqJ-HQ8c8xGCVGti2PJKNzZ7zCLwrr4__Q_bMNughB06mdJok56s15e6_MyOVuFM2jfD4zw8u-5H3FKkqoUld3wYJs0CoCY7-PFdfVdEVjmn7_rTMporyCY6XZM4mpyard6TP-HVMjg3cQJnSsbykT7Ws7YZcUjUWAtJuxzIohOdnVqZj81QJI5EbqfNloh1pW9ldFnwx_l62_i0HRg63hc9oWuOOAkMl9KFUH3V7bWJOxGXB_-nU9HGAbElekOHwXXKcch4tfIQlYctnQDkf1XCnhULHjhRmXM_2DHDtNEqGBn5B-wNXNg-SokZVR9LlIDliQ5prUT18edyRCaHuEUpSp2baii5L30YVuC52r8ADVVnpjyDPHXMeOXWrsqmd4qqPY7LsUC3NExf7dNB4fl8ZhZBv4UlU1kbGGay7qKP-WCmOWmKRmatWz0XN-IaTucmV_6SeeCbAPFiQtGxLUfby40S9O0omiEEb7aSWl3TkyJouEzGLtg6ya2JwrBA5enp-vZiSvOK130WOYTu8fnO8NiUUoyF-WMTve-m6rYmOMD78-U5kxUc2sMpXD_uycPFOHZlRzknzGSdGKQJOpafh7R-JC59Cz4qeK9g_LDg%3D%3D",3.8
416,"Data Scientist (Sr.) - U.S. Citizenship Required","CGI Group, Inc.
3.8","Fairfax, VA","$109K - $209K (Employer est.)","30d+","https://media.glassdoor.com/sql/8452/cgi-squarelogo-1451998175252.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1426&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&cs=1_e106e703&cb=1718615899623&jobListingId=1009150967700&cpc=8795CF9063CD573D&jrtk=5-yul1-0-1i0inqv1kki9s800-efbe72d162ae86c7---6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAlZ7fNcZ2Zn_F3aUkaZRnPopAhNu0GvWGxUMY5YOk8m5v-W3mbw0hKgzLwCm42Rso5JAMoYQew6Ps4YNRP_zy3fVRpriROTi7o73pQYqesxywhSHADZ1krbRn_x6yaa8p_qgG5vtMX1YwAxEBbsZSP34gNYINOglZinz45ze7QnWj03-MR03oYs2_ZGBE-SK197DZA2s4-gQlJwWISTiSjDZuuSIp2ZvVJw_03k-OGgEYAB5gc-zXDm_rrTnqX8yBhSE29ILmB3hSXOfGPROb0m_mrmJilxVGer2yUk6A3PYCK2Y0rzF-aA7k0P7tZqDpXCxpOVqgzLfo0UW1WtT1dg6te74kNz7C2ov0mb8LQdCtUdo4oZ1bhicKX5tWl1DEMddqFVm8ug0juUFg5zaXCkTJPo-ry13JOmw7iBM0vuB-dupgVDFkk075hTxrgKS6b94mi-wpQazj7wobY74_u-FRrHMkRyQ0adTvWEirQMGeQZw1bIZIjEMrJyGoqbgrdiPJctRgIuMSSfAPwdrSin4NCtg-yiDT8ycI_JRfmYCZr7oAPIFnTvZgf1E3vIBKEg%3D%3D",3.8
417,"Business Analyst/Agilist","Illumination Works
3.6","Remote",,"4d","https://media.glassdoor.com/sql/436914/illumination-works-squarelogo.png","https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=1110586&s=58&guid=00000190257d7bef945a4c0064f2590a&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fb6565f2&cb=1718615899624&jobListingId=1009320316313&cpc=AC285F3A3ECA6BB0&jrtk=5-yul1-0-1i0inqv1kki9s800-0d670856ee0d86d6---6NYlbfkN0AKpxDVF8oqSkMt2nWtOq7womXNKHPI3v6hji6LzcSCDHyddnuLL5KhrCoX4ZE6wbu3oNmt-PKhYHSoy2Ev8pZdO3D0w8G2gNCywfDonCcY7PHkuPEBwpCH4wHCoofqtGfBn3QWSKqwXJz2d7VF5I-wLp2OYwkZ2IffCZ8jAwb6j9sNjZTD6GaRp0tYYiZ8CeN9T2zu42EnHi9Z_R5FQ8ALAT-LqAAunNPlKnxScpVmCRe0kxfZTCxbI8MaMXxZlX_1fajNCP_sNPg0dtp-rlOREL0MSPxScGrHV_E-QQS-O3YDYfp1GqOl9T1QTdlthVCTmfkXN-uV9Q3XcOGT0pdQQqhcTvAuEp_vWu5yO8xhk0V_93i3ptUeG4y429MvgKo57XHiCrF8P5ZhA-GYyk9VlXVDBMsvZ9j-eKNo9HBy2NQT0DZdHYK2vZsd-oGrFL3QcmTL7ef_Q1efmZ9JjpI6hdCJ985pZSkx5YB3Egj-kr7IH9NjnwGo0KNPYlWQDisZCSKU0tgVxP4jqMG3KmSxxHZ2_9B-Vf4ENS0Kpwx42_TCwrHdj4Ut5M9FMIHe-pgIJ76gKrLpU1RM3y2_aqvY_RrutPiNffZj12OKGCH1qA%3D%3D",3.6
